StartDate,EndDate,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q9,Q8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q11,Q12,Q12_6_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_7_TEXT,Q19,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q18,Q23,Q24,Q25,Q26,Q26_1_TEXT,Q27,Q27_1_TEXT,Q28,Q29,Q30,Q31,Q32,SCREENED 
10/11/2017,10/11/2017,162.249.92.82,100,518,1,10/11/2017,R_XHWR7IztAvFpV4d,49.276702880859,-123.13000488281,anonymous,EN,150,7,2,3,1,2,3,1,1,1, ,1,1, , , , ,3,5,3,5,5,4,3,2,2,5,4,4,4,1,2,2, ,5,5,3,5,5,5,5,5,5,2, , , , , , , , , , , , , , ,1,2,1,2,3,1,2,1,0,1,2,1,4,1, 
10/11/2017,10/11/2017,206.116.213.23,100,867,1,10/11/2017,R_Y47yfZR0kAe7N9T,49.264602661133,-123.16479492188,anonymous,EN,150,7,2,2,2,2,2,6,2, , , ,1, , , , ,1,3,1,5,3,2,3,1,1,5,4,1,2,5,1,1, ,1,1,1,1,1,3,4,2,3,2, , , , , , , , ,Car availability and parking access are issues for me, , , ,1, , ,1,5,1,3,1,1,1,1,1,1,2,4,1, 
10/11/2017,10/11/2017,184.65.187.212,100,407,1,10/11/2017,R_3FLFPoEvySg6YyQ,49.170700073242,-122.73260498047,anonymous,EN,150,5,4,6,1,2,4,1,1, , ,1,1, , , , ,2,5,4,5,1,4,2,1,1,5,5,4,5,1,1,1, ,5,4,4,5,5,5,5,5,5,2, , , , , , , , ,Love it! So many options to getting around that I can chose what is most convenient in each situation. I like having the ability to have a car when necessary without any of the hassle., , , ,1, , ,2,1,2,3,1,2,1,0,1,2,3,5,1, 
10/11/2017,10/11/2017,64.46.12.102,100,545,1,10/11/2017,R_1C8ajQFU3OxDvXF,49.278793334961,-123.11389923096,anonymous,EN,150,7,1,5,2,3,4,3,1, , , ,1, , , , ,1,5,5,5,5,4,5, ,2,5,4,5,5,5,2,3, ,4,4,5,5,5,4,5,2,5,2, , , , , , , , ,"Its great, Id love to see eve parking outside the home zone say near canada or expo lines or say in coquitlam and burnaby.", ,1, , , , ,2,1,2,3,1,2,1,0,2,2,2,3,1, 
10/11/2017,10/11/2017,184.68.143.230,100,536,1,10/11/2017,R_OwGiUqKTkeALyCd,49.247802734375,-122.99380493164,anonymous,EN,138,3,6,4,1,1,2,2,2, , , ,1, , , , ,1,2,3,3,4,1,1, ,2,1,4,4,3,1,1,5, ,1,3,1,1,2,4,4,6,5,1,1, , , , , , , , , , , , , ,1,1,2,1,3,1,1,1,1,1,1,4, ,1, 
10/11/2017,10/11/2017,74.121.34.130,100,556,1,10/11/2017,R_3G9tmH026qv27M0,49.25,-123.13330078125,anonymous,EN,138,3,1,6,2,2,2,2,5, , , ,1, , , , ,2,4,3,5,4,2,3,1,2,4,5,2,2,4,1,5, ,2,1,1,3,4,4,3,2,4, , , , , , , , , , , ,1, , , , ,1,3,1,4,1,2,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,24.86.191.75,100,532,1,10/11/2017,R_3KAqSnhT5bw0e6X,49.25,-123.13330078125,anonymous,EN,150,2,1,2,1,1,5,1,1, , , ,1, , , , ,1, ,1,5,1,1,1,2,2, ,5,1,1,2,2,4, , ,5,4,5,5,1,3,1,3,2, , , , , , , , , , ,1, , , , ,3,1,1,3,1,2,1,0,1,1,3, ,1, 
10/11/2017,10/11/2017,96.49.101.217,100,770,1,10/11/2017,R_vxKKuihnLVgtX0J,49.234405517578,-123.1450958252,anonymous,EN,144,2,2,1,3,2,2,2,7, , ,1,1, , , , ,2,2,5,5,3,5,2,1,2,3,5,4,5,1,1,5, ,5,3,1,1,5,5,5,1,5,2, , , , , , , , ,It's great when you have to go downtown because parking there is expensive and hard to find., ,1, ,1, , ,1,1,2,3,1,3,1,3,1,2,2,2,1, 
10/11/2017,10/11/2017,154.5.109.40,100,658,1,10/11/2017,R_3jcY3adjGVpbHAu,49.316696166992,-122.73840332031,anonymous,EN,147,7,2,4,1,1,2,5,5, , , ,1, , , , ,3,3,2,3,5,4,1,1,1,4,3,3,3,3,2,5, ,1,5,1,2,5,3,5,4,5,2, , , , , , , , ,"I only use carsharing when I cannot use transit; ie; too much time or too many connections, doesn't go where I need it, in the late late to early morning, when transporting large shopping items and when it would cost more to park my own car than pick up and drop off , for example.", , , , , ,1,2,5,2,5,1,2,1,1,1,1,2, ,1, 
10/11/2017,10/11/2017,216.220.39.10,100,490,1,10/11/2017,R_ZBMinG8NHaGpKrT,43.439605712891,-79.687797546387,anonymous,EN,150,6,6,4,4,4,4,2,1,1, , ,1, , , , ,2,3,1,5,1,3,1,2,2,5,4,3,5,1,1,2, ,3,3,3,3,4,3,5,2,4,2, , , , , , , , , , , , ,1, , ,1,1,1,3,1,1,1,0,1,2,2,3,1, 
10/11/2017,10/11/2017,96.49.96.72,100,596,1,10/11/2017,R_31KurImIukiSo8A,49.234405517578,-123.1450958252,anonymous,EN,150,5,2,1,4,2,4,6,6, , ,1,1, , , , ,2,4,4,5,3,5,4,1,2,3,5,2,2,4,1,5, ,4,3,2,3,5,5,5,3,5,2, , , , , , , , ,"It is much more reliable, safer, and more affordable that the taxi service in this city.  We still need to introduce more options for our residents and tourists, as many people still do not use car-share services.  Uber and Lyft need to be brought in to give the people more options. Monopolizing transportation (or any industry) makes people angry and creates an unfair, non-competitive, advantage seeking industry.", ,1,1,1, , ,3,1,2,2,1,2,1,2,1,2,3,6,1, 
10/11/2017,10/11/2017,108.180.250.168,100,564,1,10/11/2017,R_1erY3SIpVLmTet5,49.279495239258,-123.06669616699,anonymous,EN,150,5,3,3,1,1,4,2,2, , ,1,1, , , , ,3,3,1,5,2,5,2,1,2,5,5,5,5,1,2,6,While it would be convenient to have a second car - we don't have the funds OR the parking options. We only have 1 stall in our condo (no room for a scooter or cheaper alternative).,4,1,1,4,4,4,4,3,4,1, , , , , , ,1,I often want to use carshare during peak times. In my neighborhood there are rarely cars available when I want one. I have even taken a bus to get to a car I can drive. It's ridiculous how they're always used.,"I wish there were more options in my neighborhood (mount pleasant). If I want a car between 8am and 10am, all cars are downtown. It would be nice to have the cars redistributed once they hit say, 60 or 80 cars in the major downtown lots. Instead there are none available and I can't use their services (evo and car2go)", , , ,1, , ,3,2,2,3,1,2,1,1,1,1,2,5,1, 
10/11/2017,10/11/2017,142.103.48.81,100,502,1,10/11/2017,R_1K1QAgKF4fwNUWO,49.463500976562,-122.82199859619,anonymous,EN,150,6,4,6,1,1,2,1,4, , ,1,1, , , , ,2,5,3,5,5,2,2, ,2,5,3,3,4,2,2,5, ,4,4,1,1,3,4,5,5,5,1,1, , , , ,1, , , , ,1, , , , ,2,1,2,4,1,2,1,1,1,2,2,4,1, 
10/11/2017,10/11/2017,206.116.4.171,100,337,1,10/11/2017,R_2e3UqHfEBP871J3,49.25,-122.94999694824,anonymous,EN,150,5,1,2,1,2,2,1,7, , , ,1, , , , ,2,3,3,5,5,1,3, ,2,1,5,3,5,1,1,5, ,4,2,1,4,5,5,5,1,5,2, , , , , , , , , ,1, , , , , ,3,1,2,3,1,3,1,2,3,2,2,3,1, 
10/11/2017,10/11/2017,199.119.235.133,100,636,1,10/11/2017,R_8k1mWR3sx2mcCQx,53.550003051758,-113.5,anonymous,EN,150,4,3,1,1,1,1,1,1, , ,1,1, , , , ,3,3,1,5,1,3,3,1,2,4,5,4,1,2,2,6,I own a scooter but would love to own a car as I have a dog so it would be great for transportation with him. Since he is over 20 pounds he is not allowed on the bus.,3,4,2,4,5,5,5,1,5,2, , , , , , , , ,Please get in the island too! 
I'm moving to Victoria and would use your service there 100% 

They do not have a good car share program on the island., , , ,1, , ,3,2,2,3,1,1,1,0,1,2,1,2,1, 
10/11/2017,10/11/2017,64.141.87.146,100,658,1,10/11/2017,R_12nbzNBRMSgUxi4,49.247802734375,-122.99380493164,anonymous,EN,150,4,3,6,2,2,3,2,1, , ,1,1, , , , ,2,5,5,5,1,5,4,2,2,5,5,5,5,1,2,2, ,5,5,5,5,5,5,5,3,5,2, , , , , , , , ,"More parking spaces in the West End, commercial Drive. It would be great if the parking spots in a big parking lot can be more detailed on the app ( which level etc..)", ,1, , , , ,2,1,2,4,1,1,1,0,1,2,2,3,1, 
10/11/2017,10/11/2017,209.52.88.222,100,355,1,10/11/2017,R_1mRtK1zOx4Tnh1Y,49.25,-123.13330078125,anonymous,EN,150,7,2,6,1,1,5,2,2,1, ,1,1, , , , ,3,3,5,4,5,2,1,1,1,5,5,2,4,2,1,2, ,5,2,1,4,4,4,4,5,5,2, , , , , , , , ,It’s convenient and cost effective, , , ,1, , ,1,3,1,4,1,2,1,0,2,1,2,5,1, 
10/11/2017,10/11/2017,206.108.31.36,100,373,1,10/11/2017,R_UgYAgCMJdOCKrPr,49.247802734375,-122.99380493164,anonymous,EN,150,6,1,7,2,1,4,1,1, , ,1,1, , , , ,1,2,5,5,1,3,1,2,2,5,5,3,5,1,1,3, ,5,4,4,5,5,5,5,5,5,2, , , , , , , , , , , , ,1, , ,1,1,1,4,1,2,1,1,1,2,2,5,1, 
10/11/2017,10/11/2017,205.250.254.116,100,549,1,10/11/2017,R_2B8OQk2VIY2ZtQI,49.13639831543,-122.82130432129,anonymous,EN,149,6,2,4,2,2,2,2,2, , , ,1, , , , ,1,4,3,5,5,3,3, ,2,4,4,4,4,2, ,4, ,3,3,3,4,5,4,5,2,5,2, , , , , , , , , , ,1, ,1, , ,1,3,1,4,1,1,1,0,1,2,2,1,1, 
10/11/2017,10/11/2017,24.80.195.191,100,325,1,10/11/2017,R_2SDkruC5y99iOl5,49.276702880859,-123.13000488281,anonymous,EN,150,6,1,1,2,1,4,1,7,1, ,1,1, , , , ,2,4,3,5,4,5,1,1,2,3,5,1,4,2, ,5, ,5,4,2,5,5,5,5,3,5,1, , , , ,1, , , , , ,1, ,1, , ,2,1,2,3,1,1,1,1,1,2,1,1,1, 
10/11/2017,10/11/2017,24.114.45.4,100,500,1,10/11/2017,R_3G6pZbI9HopzdW5,49.25,-123.13330078125,anonymous,EN,150,7,2,5,1,2,5,5,5, , ,1,1, , , , ,2,4,2,5,4, ,3, ,2,3,4,4,3,3, ,2, ,4,3,1,3,4,4,3,1,3, , , , , , , , , , , ,1, ,1, , ,1,2,2,3,1,2,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,24.244.32.142,100,317,1,10/11/2017,R_6KUJOIsps6Cmc6Z,49.234405517578,-123.1450958252,anonymous,EN,150,1,2,2,1,2,4,7,7, , ,1,1, , , , ,1,3,5,5,5,1,5,1,1,5,5,1,1,1,1,2, ,4,1,1,1,3,4,5,3,4,2, , , , , , , , , , , , , , ,1,1,2,2,3,1,2,1,1,5,2,1,3,1, 
10/11/2017,10/11/2017,24.85.240.83,100,490,1,10/11/2017,R_tPMwn3e3CDhoqmB,49.2666015625,-123.19760131836,anonymous,EN,150,6,6,4,2,2,3,2,3, , , ,1, , , , ,2,3,5,5,2,1,1,1,2,3,5,4,4,1,2,5, ,3,1,1,3,5,5,5,5,5,2, , , , , , , , ,"Carsharing is a great idea for personal use, within city limits, for people without cars. I primarily use carsharing as a much cheaper alternative to taxis, primarily to the airport. If I didn't participate in so many outdoor activities in the back country, requiring the space of a pickup truck with 4 wheel drive (which I own), then I would only use carsharing.", ,1, ,1, , ,2,2,1,3,1,2,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,38.88.67.2,100,406,1,10/11/2017,R_OiAjX0gJt66Adk5,49.278793334961,-123.11389923096,anonymous,EN,150,6,2,6,1,1,4,1,1, , ,1,1, , , , ,1,4,5,5,4,1,3,1,2,5,5,1,1,4,2,2, ,5,3,5,4,4,5,4,4,3,2, , , , , , , , , , , ,1, , , ,3,1,2,4,1,4,1,1,1,2,4, ,1, 
10/11/2017,10/11/2017,209.153.202.238,100,543,1,10/11/2017,R_3IRVDPmmkPk0HXL,49.315994262695,-123.05760192871,anonymous,EN,150,7,2,7,1,2,3,3,3, , , ,1, , , , ,2,5,5,5,5,5,5, ,2,1,5,1,5,1,1,5, ,3,5,1,5,5,5,5,1,5,1, , , , , , ,1,there is never a car share available near or where I live.,"I live in Kits and more often than not, there are never any car shares in my area.  My husband and I say we live in a dead zone. Occasionally we can walk 5-7 blocks in either direction and we can get a car but usually that is not the case.", ,1, , , , ,1,3,2,4,1,2,1,1,1,1,2,4,1, 
10/11/2017,10/11/2017,24.86.168.146,100,585,1,10/11/2017,R_QgOam0jaQ0cQ7xn,49.25,-123.13330078125,anonymous,EN,150,7,1,6,1,1,5,7,2, , , ,1, , , , ,3,3,4,5,4,1,1,2,1,5,5,1,1,2,2,3, ,4,5,3,5,5,4,4,5,5, , , , , , , , , , , , , , , ,1,1,3,1,3,1,2,1,1,2,2,2,3,1, 
10/11/2017,10/11/2017,23.16.7.35,100,453,1,10/11/2017,R_W1kteT3U9JRKWJ3,49.279495239258,-123.06669616699,anonymous,EN,150,6,1,5,1,1,2,3,1, , , ,1, , , , ,2,3,4,5,3,5,1,2,2,5,5,5,5,5,2,4, ,3,4,1,5,5,3,5,2,5,2, , , , , , , , ,I wish I could go to Burnaby using carsharing., , , ,1, , ,2,1,2,4,1,1,1,0,1,2,2, ,1, 
10/11/2017,10/11/2017,24.86.136.249,100,413,1,10/11/2017,R_1H8lCiKfg01CVyX,49.261993408203,-123.09230041504,anonymous,EN,150,6,2,4,2,2,2,2,3, , , ,1, , , , ,1,1,4,5,5,1,1, ,2,1,5,2,1,3, ,5, ,4,2,1,2,3,3,3,1,3, , , , , , , , , , , , ,1, , , ,3,3,1,3,1,1,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,154.20.21.228,100,1147,1,10/11/2017,R_1rk87HGpns5yDRn,49.019195556641,-123.08670043945,anonymous,EN,150,3,2,3,1,2,4,1,6, , ,1,1, , , , ,3,4,4,5,4,3,5, ,1,5,5,3,4,4,2,5, ,4,5,3,4,5,4,5,5,5,1, , , , , , ,1,I walk more in the summer when the weather is nicer, , , , , , ,1,2,2,2,3,1,2,1,1,1,1,2,6,1, 
10/11/2017,10/11/2017,99.241.197.127,100,14,1,10/11/2017,R_3LZSCf5Z7cWqX8t,43.673599243164,-79.403503417969,anonymous,EN,159, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1
10/11/2017,10/11/2017,199.7.159.20,100,552,1,10/11/2017,R_1eXKaMcdGQAEgvd,51.104705810547,-114.11479949951,anonymous,EN,143,2,1,3,1,1,1,1,7, , , ,1, , , , ,1,3,4,5,5,5,4,1,2,1,5,1,5,1,1,5, ,1,1,1,1,5,5,1,1,5,2, , , , , , , , , , , , , , ,1,1,2,1,3,1,1,1,1,1,1,3,6,1, 
10/11/2017,10/11/2017,209.52.119.226,100,371,1,10/11/2017,R_31sm7j5LuYzih1N,49.25,-122.94999694824,anonymous,EN,150,5,1,4,1,3,5,3,1, , ,1,1, , , , ,2,1,1,5,1,1,1,2,2,5,5,1,5,1,2,3, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , ,I love EVO and Car2go!!, , , ,1, , ,1,2,2,4,1,1,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,75.157.0.88,100,1145,1,10/11/2017,R_2fbkC4bRrV1lWVj,49.247497558594,-123.12100219727,anonymous,EN,150,5,1,4,1,2,4,3,1, , , ,1, , , , ,1,4,3,5,3,3,3,1,1,2,1,1,2,2,2,6,My car was written off due to fire/water damage. I have been using eve for about 9 months. The cost of ownership of a used vehicle where there are no car payments vs car share so far is about equal. I work from home so I am giving my membership a year to do the math comparison and may change circumstances depending on the outcome.,5,2,3,5,5,5,4,3,3, , , , , , , , , ,Using Evo has been tremendous within the home zones. It is challenging to go to the district of North and West Vancouver as those municipalities have not adopted the service. It makes visiting family hard., , , ,1, , ,1,4,2,4,1,1,1,0,1,1,1,2,1, 
10/11/2017,10/11/2017,208.98.204.210,100,824,1,10/11/2017,R_w1Vy7J6ywum0RZn,49.286605834961,-123.1157989502,anonymous,EN,150,7,7,2,1,2,3,2,3, , ,1,1, , , , ,3,2,4,5,3,3,1, ,1,4,5,1,5,2,1,5, ,5,3,1, ,5,4,5,4,5,2, , , , , , , , ,"I've owned my own car for the entire 5 years I've been a car2go/evo member and find carshares useful in many circumstances. Evos are useful for getting a bike home with me if I get a flat tire while out cycling, which is my main mode of transportation. A major part of the appeal of car2go/Evo is being able to do one-way trips and leave the car there, for example when going somewhere where you plan on drinking. I often combine carsharing with other modes of transportation, like driving a car2go/evo to/from a skytrain station. Or biking one way and driving back with the bike on the roof rack.", , , ,1, , ,1,1,1,3,1,2,1,1,1,2,2,5,1, 
10/11/2017,10/11/2017,24.80.105.201,100,1005,1,10/11/2017,R_1eyFLsoGvg5gepe,49.29899597168,-123.14080047607,anonymous,EN,150,6,5,2,1,2,6,4,1,1, ,1,1, , , , ,5,5,2,5,1,1,1, ,1,4,4,5,4,2,2,6,"I prefer not to have the hassle and responsibility of car ownership and parking, and I know that being aware of the cost per trip encourages me to make more climate friendly travel and lifestyle choices much of the time.",5,5,1,3,4,5,5,5,5,1, , , , , , ,1,"I use car share more in the dark wet winter months and bike, walk & take transit when days are longer and drier. Cost of Modo has increased so much since I joined in 1997, I'm glad to have the other car share options now.",I do wonder if car sharing has resulted in my reduction in use of public transit --as it's usually a much faster option for destinations within Van (not Greater Van)., , , , , ,1,2,4,2,3,1,1,1,0,1,2,2,4,1, 
10/11/2017,10/11/2017,96.48.211.145,100,387,1,10/11/2017,R_1LuGrFQCEL2aIw8,49.170700073242,-122.73260498047,anonymous,EN,141,3,2,3,1,3,2,2,5, , , ,1, , , , ,1, ,2,4,3,5,2, ,2,1,3,1,1, ,2,3, ,4,5,1,5,4,5,4,4,5,2, , , , , , , , ,I wish car sharing would expand east to include at least Surrey if not langley, , ,1, , , ,1,1,1,2,1,2,1,2,1,1,2,3,1, 
10/11/2017,10/11/2017,72.143.224.203,100,316,1,10/11/2017,R_2VF2lyCoK7QHBjC,49.25,-123.13330078125,anonymous,EN,150,6,1,4,1,1,3,1,6, , ,1,1, , , , ,2,1,1,5,4,4,1,1,2,1,5,1,1,3,1,5, ,1,3,1,4,5,4,4,1,5,2, , , , , , , , , , , , , ,1, ,3,2,2,3,1,1,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,140.161.253.246,100,540,1,10/11/2017,R_1ITz7wXwbTMhDps,49.216705322266,-122.91670227051,anonymous,EN,138,2,2,2,4,1,2,2,7, , , ,1, , , , ,1,3,3,3,5,2,2,1,2,4,3,2,4,4,2,5, ,2,3,1,1,2,4,4,3,3,1, , , , , , ,1,"There is no home zone in burnaby yet for  EVO, so it is not convenient for me to use to and from home.", ,1, , ,1, , ,2,1,2,5,1,1,1,1,1,2,3,1,1, 
10/11/2017,10/11/2017,64.114.129.215,100,457,1,10/11/2017,R_2cqHYTIlLDbZGpD,49.259994506836,-123.03979492188,anonymous,EN,150,6,1,2,1,1,2,2,4, , , ,1, , , , ,1,5,5,5,5,1,2,1,1,5,5,3,4,2,2,4, ,3,3,3,4,4,3,4,4,4,2, , , , , , , , , ,1,1,1,1, , ,2,4,1,2,1,2,1,1,1,2,1, ,1, 
10/11/2017,10/11/2017,172.218.7.88,100,921,1,10/11/2017,R_AiIoqY8ZeOniCtj,49.248001098633,-123.09130096436,anonymous,EN,150,4,1,2,1,2,3,5,7, , , ,1, , , , ,3,4,5,5,5,3,3,2,2,3,5,3,4,4,2,5, ,5,1,1,3,5,4,5,1,3,2, , , , , , , , ,love it, , , ,1, , ,1,3,2,2,1,2,1,2,3,1,2,4,1, 
10/11/2017,10/11/2017,24.244.32.189,100,551,1,10/11/2017,R_1QLYVs59FCLOqVk,49.234405517578,-123.1450958252,anonymous,EN,150,4,6,3,2,1,1,3,3, , ,1,1, , , , ,1,5,5,5,5,3,4,2,1,5,5,4,4,4,2,3, ,4,5,3,5,5,5,5,5,5,2, , , , , , , , ,"It is such a great service provided to us.
I personally sold my car, to save and have a better impact on my environment. Instead my wife and I are using carsharing programs in Vancouver to get to places. It is easy in a way that we shouldn't be worried about parking like before, and it saves us a lot of time.
It has also helped us to become more organized so that we have to plan our trips well before and know what we want to do.
It is a great experience overall.", ,1, , , , ,2,1,1,4,1,2,1,0,1,2,2,1,1, 
10/11/2017,10/11/2017,142.103.70.1,100,624,1,10/11/2017,R_1eLwnZe8r9uENwE,49.463500976562,-122.82199859619,anonymous,EN,150,3,1,3,1,1,3,1,4, , ,1,1, , , , ,2,4,4,5,5,2,2,1,1,5,5,5,5,2,1,5, ,4,3,1,4,4,3,3,1,4, , , , , , , , , , , ,1,1, , , ,3,2,2,3,1,1,1,1,1,1,4, ,1, 
10/11/2017,10/11/2017,96.53.47.238,100,524,1,10/11/2017,R_2rU5zjstQ8QBFCp,49.248001098633,-123.09130096436,anonymous,EN,138,3,4,1,1,3,4,4,7, , ,1,1, , , , ,2,3,5,5,1,4,3,1,2,1,5,1,5,1,1,5, ,5,3,1,1,3,4,1,1,2,2, , , , , , , , ,They need to expand the zones for car sharing. There are a lot of people in other communities who'd like to utilize car-sharing but aren't able., , , ,1,1, ,2,2,2,3,1,2,1,2,1,1,2,4,1, 
10/11/2017,10/11/2017,50.67.41.177,100,388,1,10/11/2017,R_3G96ycCY5j37ov1,49.13639831543,-122.82130432129,anonymous,EN,149,6,1,6,1,1,1,1,1, , , ,1, , , , ,1,5,5,5,5,5,5,1,2,5,5,3,3,1,2,3, ,5,5,5,5,5,5,5,5,5,2, , , , , , , , , , , ,1, , , ,1,1,2,5,1,1,1,0,1,2,2,1,1, 
10/11/2017,10/11/2017,184.68.128.230,100,646,1,10/11/2017,R_vfvb9dGq3aS4tpf,49.286605834961,-123.1157989502,anonymous,EN,150,5,1,6,1,1,2,1,3, , ,1,1, , , , ,1,1,3,5,3,2,1,2,2,2,5,1,3,4,1,5, ,3,1,1,5,5,4,5,2,5,2, , , , , , , , ,If there were more vehicles available I would use carsharing more often., , , , , ,1,2,4,1,4,1,2,1,1,1,1,2,4,1, 
10/11/2017,10/11/2017,66.46.114.131,100,864,1,10/11/2017,R_1M6h5OZJ00r3sDY,49.278793334961,-123.11389923096,anonymous,EN,138,3,1,5,1,1,2,3,3, , ,1,1, , , , ,2,3,2,5,5,4,2,2,2,2,3,5, ,1,1,2, ,2,2,1,2,4,3,4,3,4,1,1, , , , , , , ,"Parking is always my fear. But it's been alright. I live in Burnaby, so unless I'm carrying a LOT of stuff from Vancouver, taking skytrain makes sense since I can only park at metrotown and I'd have to carry it, or drop off at home first then walk anyway from the parking lot (which means I'd be doing the same as taking skytrain...)", , , , , ,1,1,1,2,3,1,2,1,1,1,2,3,5,1, 
10/11/2017,10/11/2017,74.50.237.82,100,348,1,10/11/2017,R_1g2qml32obt0Wl2,49.29899597168,-123.14080047607,anonymous,EN,150,7,2,3,1,1,2,1,1, , ,1,1, , , , ,2,3,3,4,5,4,1,2,2,4,5,5,3,4,2,2, ,3,5,5,3,3,5,5,5,5,2, , , , , , , , , , , , ,1, , ,3,2,1,3,1,2,1,1,1,2,2,3,1, 
10/11/2017,10/11/2017,24.86.139.39,100,592,1,10/11/2017,R_3dGkhHGCZrCcGPa,49.248001098633,-123.09130096436,anonymous,EN,150,4,1,1,3,2,3,6,7, , , ,1, , , , ,1,4,4,5,3,3,5,1,1,5,5,3,4,3, ,5, ,4,5,1,4,5,5,5,1,5, , , , , , , , , ,"I would like to see more carsharing vehicles in town. Also would love for users to take a better care of the cars (not litter, etc.).", , , ,1, , ,1,2,2,1,1,2,1,4,1,2,2,5,1, 
10/11/2017,10/11/2017,108.180.200.100,100,584,1,10/11/2017,R_3qpolYbRtRJOutL,49.463500976562,-122.82199859619,anonymous,EN,150,7,6,2,1,1,2,5,6,1, ,1,1, , , , ,4,5,5,3,3,1,1,1,1,5,4,2,4,1,1,1, ,1,1,1,1,3,5,5,5,5,2, , , , , , , , , , , , , , ,1,3,4,2,3,1,3,1,1,3,1,3,6,1, 
10/11/2017,10/11/2017,198.103.39.129,100,316,1,10/11/2017,R_SNwXWULG9zyveJH,49.248001098633,-123.09130096436,anonymous,EN,150,5,2,6,1,1,4,4,3,1, ,1,1, , , , ,3,5,5,5,4,4,3,1,2,1,5,5,5,2,1,5, ,4,4,1,3,4,4,5,3,4,2, , , , , , , , ,More cars!,1,1,1, , , ,2,1,2,3,1,2,1,1,1,2,2,5,1, 
10/11/2017,10/11/2017,24.114.37.103,100,306,1,10/11/2017,R_12D7LZZ0JXJBgIx,49.25,-123.13330078125,anonymous,EN,150,3,2,4,3,1,2,2,3, , , ,1, , , , ,1,5,1,5,5,4,1,2,2,1,5,1,5,2,2,5, ,2,5,2,2,5,5,5,1,5, , , , , , , , , , , , , ,1, , ,2,1,2,4,1,2,1,4,1,2,2,3,1, 
10/11/2017,10/11/2017,173.244.44.83,100,350,1,10/11/2017,R_DuhnwXlFU4bBo1H,47.606201171875,-122.33209991455,anonymous,EN,150,3,4,4,1,1,2,3,4, , ,1,1, , , , ,2,4,4,5,4,4,1, ,2,3,4,1,2,2,2,3, ,2,2,1,3,3,4,3,3,4,1,1, , , , , , , , , , ,1,1, , ,2,2,1,3,1,2,1,1,2,2,2,5,1, 
10/11/2017,10/11/2017,96.53.39.30,100,650,1,10/11/2017,R_3JIWg9yLuuajpz0,49.261993408203,-123.09230041504,anonymous,EN,150,6,2,5,1,2,4,4,1, ,1,1,1, , , , ,4,3,5,5,5,1,1,2,1,5,5,1,4,2,2,6,"I own a car, but it is kept in the United States with my parents because I can't afford the cost of insurance and maintenance in BC.",3,3,2,4,4,4,2,3,5,1, , ,1, , , , , , , , , ,1, , ,2,2,1,3,1,1,1,0,1,2,1,5,1, 
10/11/2017,10/11/2017,75.156.69.231,100,678,1,10/11/2017,R_1LneDV2OzZQofKS,49.249099731445,-123.20880126953,anonymous,EN,150,5,2,3,3,2,3,4,4, ,1,1,1, , , , ,3,4,5,5,1,1,1, ,2,5,5,1,5,1,2,3, ,5,5,2,5,5,4,5,5,5,2, , , , , , , , ,It would be great if there were 4 seat Car2Gos or Evos that included a child safety seat installed! Lugging seats around it something that keeps us using the one car we own as well as carsharing., , , ,1, , ,2,3,2,3,1,2,1,1,3,2,1,3,1, 
10/11/2017,10/11/2017,50.64.69.92,100,402,1,10/11/2017,R_BRmMtwUoeFVmVxL,49.261993408203,-123.09230041504,anonymous,EN,150,6,1,2,1,1,6,1,1,1, ,1,1, , , , ,1,4,2,5,1,1,1,1,1,5,5,5,4,2,1,2, ,5,5,5,5,5,3,5,4,3,2, , , , , , , , , , , , ,1, , ,2,2,2,3,1,2,1,0,1,1,4, ,1, 
10/11/2017,10/11/2017,24.87.208.184,100,473,1,10/11/2017,R_1Ny6OB6125biGcC,49.276702880859,-123.13000488281,anonymous,EN,150,7,1,3,1,1,4,1,1, ,1,1,1, , , , ,2,3,3,5,3,5,2,1,2,4,5,4,5,2,1,2, ,5,1,5,4,5,5,5,2,5,2, , , , , , , , , , , , ,1, , ,3,1,2,3,1,1,1,0,1,2,2,5,1, 
